X,Y,R
957.227,0,11.1736
957.243,0,11.1736
957.258,0,11.1736
957.273,0,11.1736
957.288,0,11.1736
957.304,0,11.1736
957.319,0,11.1736
957.334,0,11.1736
957.349,0,11.1736
957.364,0,11.1736
957.38,0,11.1736
957.395,0,11.1736
957.41,0,11.1736
957.425,0,11.1736
957.44,0,11.1736
957.456,0,11.1736
957.471,0,11.1736
957.486,0,11.1736
957.501,0,11.1736
957.516,0,11.1736
957.532,0,11.1736
957.547,0,11.1736
957.562,0,11.1736
957.577,0,11.1736
957.593,0,11.1736
957.608,0,11.1736
957.623,0,11.1736
957.638,0,11.1736
957.653,0,11.1736
957.669,0,11.1736
957.684,0,11.1736
957.699,0,11.1736
957.714,0,11.1736
957.729,0,11.1736
957.745,0,11.1736
957.76,0,11.1736
957.775,0,11.1736
957.79,0,11.1736
957.805,0,11.1736
957.821,0,11.1736
957.836,0,11.1736
957.851,0,11.1736
957.866,0,11.1736
957.882,0,11.1736
957.897,0,11.1736
957.912,0,11.1736
957.927,0,11.1736
957.942,0,11.1736
957.958,0,11.1736
957.973,0,11.1736
957.988,0,11.1736
958.003,0,11.1736
958.018,0,11.1736
958.034,0,11.1736
958.049,0,11.1736
958.064,0,11.1736
958.079,0,11.1736
958.094,0,11.1736
958.11,0,11.1736
958.125,0,11.1736
958.14,0,11.1736
958.155,0,11.1736
958.171,0,11.1736
958.186,0,11.1736
958.201,0,11.1736
958.216,0,11.1736
958.231,0,11.1736
958.247,0,11.1736
958.262,0,11.1736
958.277,0,11.1736
958.292,0,11.1736
958.307,0,11.1736
958.323,0,11.1736
958.338,0,11.1736
958.353,0,11.1736
958.368,0,11.1736
958.383,0,11.1736
958.399,0,11.1736
958.414,0,11.1736
958.429,0,11.1736
958.444,0,11.1736
958.46,0,11.1736
958.475,0,11.1736
958.49,0,11.1736
958.505,0,11.1736
958.52,0,11.1736
958.536,0,11.1736
958.551,0,11.1736
958.566,0,11.1736
958.581,0,11.1736
958.596,0,11.1736
958.612,0,11.1736
958.627,0,11.1736
958.642,0,11.1736
958.657,0,11.1736
958.672,0,11.1736
958.688,0,11.1736
958.703,0,11.1736
958.718,0,11.1736
958.733,0,11.1736
958.749,0,11.1736
958.764,0,11.1736
958.779,0,11.1736
958.794,0,11.1736
958.809,0,11.1736
958.825,0,11.1736
958.84,0,11.1736
958.855,0,11.1736
958.87,0,11.1736
958.885,0,11.1736
958.901,0,11.1736
958.916,0,11.1736
958.931,0,11.1736
958.946,0,11.1736
958.962,0,11.1736
958.977,0,11.1736
958.992,0,11.1736
959.007,0,11.1736
959.022,0,11.1736
959.038,0,11.1736
959.053,0,11.1736
959.068,0,11.1736
959.083,0,11.1736
959.098,0,11.1736
959.114,0,11.1736
959.129,0,11.1736
959.144,0,11.1736
959.159,0,11.1736
959.174,0,11.1736
959.19,0,11.1736
959.205,0,11.1736
959.22,0,11.1736
959.235,0,11.1736
